"시설번호","년도","지역코드","시설유형","쉼터명칭","도로명주소","지번상세주소","면적","이용가능인원","선풍기보유대수","에어컨보유대수","야간개방","휴일개방","숙박가능여부","입력시간","수정시간","사용여부","비고","운영시작일","운영종료일","경도","위도","X좌표","Y좌표"
"11500108","2022","1150060500","001","가양8단지(아)어르신사랑방","서울특별시 강서구 허준로 176","1482-0","139","42","4","2","N","N","N","2021-03-22 13:41:02","2022-05-17 09:21:42","Y","","20220520","20220930","126.857394","37.562248","187400.428874","551422.399768"
"11305114","2022","1130566000","002","강북노인복지관(감로다실)","서울특별시 강북구 삼양로92길 40","122","48","10","0","1","N","N","N","2021-04-19 14:39:59","2022-07-10 17:27:29","Y","","20220520","20220930","127.018735","37.635661","201653.648918","559561.078672"
"11305084","2022","1130560600","002","번동2단지 노인종합복지관","서울특별시 강북구 한천로105길 24","241","107","20","1","2","N","N","N","2021-04-19 14:39:59","2022-07-10 17:27:29","Y","","20220520","20220930","127.045445","37.626401","204011.710795","558534.122055"
"11305060","2022","1130560000","002","강북장애인복지관","서울특별시 강북구 오현로 189","306-12","82","20","1","3","N","N","N","2021-04-19 14:39:59","2022-07-10 17:27:29","Y","","20220520","20220930","127.039048","37.628728","203446.900613","558792.140297"
"11590169","2022","1159068000","001","한성아파트 경로당","서울특별시 동작구 여의대방로10길 13 (신대방동 한성아파트)","470-8","40","10","2","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.915276","37.495560","192507.754202","544014.750689"
"11590170","2022","1159068000","001","보라매e편한세상아파트경로당","서울특별시 동작구 보라매로 70 (신대방동 보라매 e편한세상)","720","100","24","3","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.928506","37.495506","193677.749698","544007.753209"
"11590171","2022","1159068000","001","보라매파크빌아파트 경로당","서울특별시 동작구 여의대방로10길 59 (신대방동 보라매파크빌아파트)","711","79","19","1","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.915576","37.494398","192534.247322","543885.748819"
"11590172","2022","1159068000","001","신대방벽산아파트경로당","서울특별시 동작구 여의대방로22길 24","709-0","24","15","5","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.921748","37.497416","193080.248972","544220.258184"
"11590162","2022","1159067000","001","현진에버빌아파트 경로당","서울특별시 동작구 신대방1나길 45 (신대방동 현진에버빌)","716","56","55","2","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.907083","37.485990","191782.246081","542953.256359"
"11590163","2022","1159067000","001","경남아파트 경로당","서울특별시 동작구 신대방길 85 (신대방동 경남아파트)","712","83","83","2","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.908456","37.489449","191903.997139","543337.007647"
"11590164","2022","1159067000","001","숲속마을신동아파밀리에아파트 경로당","서울특별시 동작구 여의대방로10길 100 (신대방동 숲속마을 신동아 파밀리에)","717","74","74","1","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.914531","37.491733","192441.496461","543590.007692"
"1156000124","2022","1156062000","005","양평2동 주민센터","서울특별시 영등포구 양평로20길 8-1","172-1","551","30","4","9","Y","Y","","2021-05-17 14:42:46","2022-05-27 15:23:21","Y","","20220520","20220930","126.895926","37.537751","190801.844073","548699.102739"
"1156000139","2022","1156063000","005","신길1동 주민센터","서울특별시 영등포구 영등포로84길 24-5","465-2","6287","30","5","8","Y","Y","","2021-05-17 14:42:46","2022-05-27 15:24:02","Y","","20220520","20220930","126.921417","37.511136","193052.294830","545742.981763"
"1156000147","2022","1156065000","005","신길3동 주민센터","서울특별시 영등포구 신길로41라길 13-8","268-4","1046","30","5","15","Y","Y","","2021-05-17 14:42:46","2022-05-27 15:25:41","Y","","20220520","20220930","126.907709","37.507234","191839.913772","545311.009967"
"1156000153","2022","1156066000","005","신길4동 주민센터","서울특별시 영등포구 신길로42길 1","209-102","752","30","5","10","Y","Y","","2021-05-17 14:42:46","2022-05-27 15:26:32","Y","","20220520","20220930","126.911266","37.508420","192154.536956","545442.338310"
"1156000157","2022","1156067000","005","신길5동 주민센터","서울특별시 영등포구 도림로 264","422-0","1261","30","3","10","Y","Y","","2021-05-17 14:42:46","2022-05-27 15:26:57","Y","","20220520","20220930","126.905201","37.501607","191617.534974","544686.705654"
"1156000163","2022","1156068000","005","신길6동 주민센터","서울특별시 영등포구 대방천로 169","3741-11","1323","30","11","1","Y","Y","","2021-05-17 14:42:46","2022-05-27 15:27:39","Y","","20220520","20220930","126.909826","37.499316","192026.250410","544432.032367"
"1156000172","2022","1156069000","005","신길7동 주민센터","서울특별시 영등포구 여의대방로43길 10","897-3","2645","30","6","9","Y","Y","","2021-05-17 14:42:46","2022-05-27 15:28:55","Y","","20220520","20220930","126.921419","37.506324","193052.025662","545208.911072"
"1156000178","2022","1156070000","005","대림1동 주민센터","서울특별시 영등포구 디지털로 441","899-2","1854","30","7","10","Y","Y","","2021-05-17 14:42:46","2022-05-27 15:31:13","Y","","20220520","20220930","126.905935","37.495477","191681.757941","544006.289925"
"1168000100","2022","1168056500","001","청담래미안로이뷰경로당","서울특별시 강남구 영동대로142길 16 (청담동 청담래미안로이뷰)","134-0","131","39","2","2","N","N","N","2022-05-19 14:25:08","2022-05-26 09:37:20","Y","","20220520","20220930","127.056189","37.524851","204966.916955","547263.700425"
"11680048","2022","1168065600","001","개포4차 우성경로당","서울특별시 강남구 언주로 117","465-0","34","25","1","1","N","N","N","2021-04-21 14:38:51","2022-05-26 09:37:20","Y","","20220520","20220930","127.050081","37.485167","204429.284145","542858.992751"
"11680050","2022","1168065600","001","대림아크로빌경로당","서울특별시 강남구 언주로30길 13","467-6","64","50","1","1","N","N","N","2021-04-21 14:38:51","2022-05-26 09:37:20","Y","","20220520","20220930","127.051331","37.488504","204539.662431","543229.404160"
"11680053","2022","1168067000","001","개포경로당","서울특별시 강남구 선릉로12길 12 (개포동)","169-3","84","20","5","6","N","N","N","2021-04-21 14:38:51","2022-05-26 09:37:20","Y","","20220520","20220930","127.060893","37.483684","205385.697595","542694.996277"
"11680054","2022","1168067000","001","밀미리경로당","서울특별시 강남구 개포로31길 31 (개포동)","1265-4","127","60","6","3","","","","2021-04-21 14:38:51","2022-05-26 14:03:32","Y","","20220520","20220930","127.048666","37.480996","204304.403188","542396.001491"
"11680055","2022","1168067000","001","포이경로당","서울특별시 강남구 개포로20길 48 (개포동)","1220","87","40","3","2","","","","2021-04-21 14:38:51","2022-05-26 14:03:52","Y","","20220520","20220930","127.049269","37.476029","204357.999125","541844.802953"
"11680044","2022","1168065000","001","도곡1경로당","서울특별시 강남구 남부순환로355길 22","950-10","132","30","2","2","N","N","N","2021-04-21 14:38:51","2022-05-26 09:37:20","Y","","20220520","20220930","127.035635","37.486382","203151.586396","542993.271189"
"11680046","2022","1168065600","001","개포한신경로당","서울특별시 강남구 언주로 123 (도곡동)","464","100","25","1","1","N","N","N","2021-04-21 14:38:51","2022-05-26 09:37:20","Y","","20220520","20220930","127.049756","37.487605","204400.397165","543129.607703"
"1156000185","2022","1156071000","005","대림2동 주민센터","서울특별시 영등포구 대림로23길 25","705-0","844","30","3","1","Y","Y","","2021-05-17 14:42:46","2022-06-10 17:06:19","Y","","20220520","20220930","126.898229","37.492712","190999.978323","543700.119833"
"114100590","2022","1141063000","005","홍제2동주민센터","서울특별시 서대문구 통일로34길 27","459-4","220","25","11","12","Y","Y","N","2021-07-15 17:07:16","2022-07-01 18:06:35","Y","","20220601","20220930","126.949368","37.586106","195527.997733","554062.008249"
"11170044","2022","1117059000","001","도원삼성아파트제2 경로당","서울특별시 용산구 새창로8길 7","25-0","103","30","4","2","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.956037","37.539498","196114.582998","548888.772317"
"11170045","2022","1117059000","001","용문 경로당","서울특별시 용산구 새창로14길 45-1","27-1","50","20","2","1","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.959567","37.537606","196426.470063","548678.654553"
"11170046","2022","1117059000","001","송학당 경로당","서울특별시 용산구 효창원로37라길 11","38-206","163","50","4","2","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.958175","37.537888","196303.466366","548710.040200"
"11170043","2022","1117059000","001","도원삼성래미안 경로당","서울특별시 용산구 새창로 70","23-0","228","60","3","2","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.955856","37.538385","196098.537284","548765.272607"
"11170042","2022","1117058000","001","효창스위첸","서울특별시 용산구 백범로 275","286-0","92","25","3","1","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.960045","37.540245","196468.884875","548971.566518"
"11170035","2022","1117057000","001","리버힐삼성임대아파트 경로당","서울특별시 용산구 효창원로13길 7","194-0","129","20","2","3","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.952099","37.535653","195766.338567","548462.260991"
"11170036","2022","1117058000","001","효창동제1경로당","서울특별시 용산구 임정로11길 9","5-712","130","32","4","2","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.958538","37.542809","196335.789380","549256.141485"
"11170037","2022","1117058000","001","효창파크푸르지오아파트 경로당","서울특별시 용산구 백범로 260","274-0","55","13","2","1","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.958336","37.540245","196317.855782","548971.676458"
"11170040","2022","1117058000","001","효창제2경로당","서울특별시 용산구 효창원로 146-12","5-65","165","41","9","4","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.962956","37.541234","196726.169852","549081.172647"
"1129000271","2022","1129081000","099","돌곶이생활예술문화센터","서울특별시 성북구 화랑로32길 100-1 (석관동)","261-125","99","10","0","1","","Y","","2022-07-11 16:05:38","2022-07-11 16:05:38","Y","","20220706","20220930","127.059190","37.606280","205226.475079","556301.583867"
"11170041","2022","1117058000","001","효창한신아파트 경로당","서울특별시 용산구 백범로45길 9-11","5-145","69","17","2","1","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.957593","37.541895","196252.246991","549154.758033"
"114100538","2022","1141056500","005","충현동주민센터","서울특별시 서대문구 북아현로22길 38  충현동주민센터 (북아현동)","1-90 충현동주민센터","1348","10","10","2","Y","Y","N","2021-07-15 17:07:16","2022-07-01 18:06:35","Y","","20220601","20220930","126.954721","37.564808","195999.602981","551698.001112"
"114100544","2022","1141058500","005","신촌동주민센터","서울특별시 서대문구 이화여대길 92-8 신촌동주민센터 (대현동)","142-4 신촌동주민센터","237","30","8","1","Y","Y","N","2021-07-15 17:07:16","2022-07-01 18:06:35","Y","","20220601","20220930","126.943505","37.559549","195008.400699","551114.806169"
"114100553","2022","1141059000","005","연희동주민센터","서울특별시 서대문구 연희로 189  연희동주민센터 (연희동)","연희동 712","80","30","4","3","Y","Y","N","2021-07-15 17:07:16","2022-07-01 18:06:35","Y","","20220601","20220930","126.678236","37.548990","171566.399852","549990.007395"
"114100584","2022","1141064000","005","홍제3동주민센터","서울특별시 서대문구 세검정로4길 32","7-13","250","30","9","4","Y","Y","N","2021-07-15 17:07:16","2022-07-01 18:06:35","Y","","20220601","20220930","126.949694","37.593768","195557.202607","554912.399647"
"11170032","2022","1117057000","001","삼성리버힐아파트 경로당","서울특별시 용산구 효창원로 17","193-0","139","20","4","2","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.949874","37.534330","195569.571883","548315.493469"
"11170033","2022","1117057000","001","세방 경로당","서울특별시 용산구 효창원로15길 16","102-0","36","6","1","1","N","N","N","2021-03-17 15:03:53","2022-07-13 13:30:25","Y","","20220520","20220930","126.954402","37.536386","195969.916126","548543.513811"
"11545013","2022","1154561000","001","라이프아파트꽃마음 경로당","서울특별시 금천구 독산동 벚꽃로 60 (독산동)","1131","120","40","3","1","N","N","N","2021-03-18 18:52:11","2022-05-17 16:51:18","Y","","20220520","20220930","126.892121","37.461329","190455.797373","540217.649356"
